,0,1,2,3,4,5,6,7,8,9
38,968.2340093335346,91.80435143948264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,1057.5753311320188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,705.5218796395245,32.09771208052248,319.709689543461,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,819.7978694305772,216.68208912585575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,868.5933733245779,177.22078312029183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,800.7253876075308,49.17918868887038,204.3839880434945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,785.1285016510611,68.32054346078034,189.9822471138474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,881.2994007256283,0.0,176.3200231015897,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,891.6154826083264,167.09824626464328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,1065.3229406675105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,836.901682806307,157.78223307205516,70.51725759255044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,1070.608689036928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,865.3791265238838,188.94311867870263,16.188373211355312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,1067.8755163583282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,185.45021935083753,881.4651691706051,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,18.265559586425752,1053.1527188631326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,832.6859494322,57.09169346943007,162.13348411737383,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,390.0684189700541,0.0,655.4719350687177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,1028.150107869964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,832.1572776193386,0.0,195.89974551589648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,1005.8468657343279,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,753.6729345812174,33.42660515429305,179.41255743164413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,792.534218771109,0.0,169.74684549445962,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,966.1553311765608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,766.6138232965385,199.4386847284116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,978.5470692745405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,367.5244272687257,610.1428294560176,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,834.778562907753,187.4682431380227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,1015.8651357379526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,931.2408417186924,40.731558619525906,43.9096806740145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,1015.1184539580631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,941.2591869493757,0.0,73.88689196212106,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,954.3808204565632,58.32674780475075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,820.9860849564571,35.661100061787515,158.72663219522073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,1026.1257155189617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,1013.6038576361934,0.0,12.611858595724357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,1025.9474914136372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,948.9898014210993,76.98330144023907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,970.1493250816837,44.729878824980936,10.36704686609105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,596.655283401186,10.128109215016526,419.0034936795528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,1011.4953836602233,15.314073815735913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,826.395899443569,12.803091264442703,187.27606175818062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,1023.8361251856248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.0,0.0,1022.9155932049387,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,1038.401579662143,17.875749725173126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,572.0554829101827,10.92941010438992,473.3959089492068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.0,0.0,1059.7761203524892,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,1056.8322977959544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,1034.006899199227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,857.453325189515,0.0,176.48049420542654,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.0,1031.533027475441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,856.2136308804402,37.56897601688816,134.47299359775292,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,907.336477705101,0.0,125.86387319353626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,988.4104316742857,0.0,44.101019793246806,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,843.1986268233757,0.0,188.6295454534709,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.0,1028.36042266821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,893.1338957618492,40.44389570860144,123.84460592601454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,774.2087738618316,197.97655206470196,90.81513497246802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,1056.0302401050753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,1044.1076753590444,12.016151618422985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,1056.3341565476264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,833.6072924333575,6.532778083374292,216.07710955890695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,870.4316514298545,11.449715020506702,188.978065766591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,1014.7709599843678,61.661718579407214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,1078.3646135292793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,909.7319731936836,13.68382962115086,154.88807527090563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,920.593014306361,73.44423837208095,87.82246043760236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,896.9061352419955,0.0,181.8644183962172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,1077.6770720567772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,1071.7508729200886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,0.0,0.0,1070.787260746634,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,952.6378968378774,40.936044920217896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,805.5323595391868,0.0,189.37391581099664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,818.2482410984842,16.104667212060455,159.87042434633148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,996.2221322815071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,996.3217544947353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,996.4213866701847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0.0,995.5255033055463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0.0,998.5384960542129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,997.3643982034242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,950.810230907454,46.60729643935123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,955.3096265959498,44.35035034573038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,1000.1240755317805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,1000.2240879393337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,1000.3241103481276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,984.9481150143317,15.460567177653022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,1000.62062232635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,1000.7206843885826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,984.0774894490526,16.726540467501405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,956.8673107386762,44.269840733163015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,1001.8154405598891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,938.9107370749114,62.94194308594778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,1004.2152954379247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,986.9498878385509,17.34848064826935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,943.1224176640405,61.280925162009545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,1005.8449374427406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,1005.9455219364849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,0.0,1005.0410754132654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,0.0,972.0071608869339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,951.3835264762889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,951.4786648289365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,0.0,950.6231895059136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,0.0,970.3295618390571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,0.0,987.4237472646042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,973.4989201445429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,973.5962700365574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,696.2005559712259,277.2158578345007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,881.0627285819911,100.69071563500354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,983.9268410119987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,984.0252336960999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,984.1236362194695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,984.2220485830915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,984.3204707879497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,772.8818678619654,211.32570926379935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,932.3095806862989,55.77925772987559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,987.6949511761118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,966.0878885132737,21.684148009945748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,934.091846010861,53.99313730823523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,23.234625629796312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
