,0
0,9.469537537897853
1,54.82730094642425
2,22.283956124482522
3,64.97365830412016
4,89.52646565279125
5,261.03232505177294
6,320.11341042364194
7,270.27504717966235
8,245.2956887280753
9,769.1516524312558
10,1094.897963060527
11,811.6703269190535
12,419.55629744501147
13,204.05479317133208
14,308.79974684081424
15,917.6895151666974
16,84.91157221386057
17,572.5534240158429
18,220.39822540089511
19,555.972501727171
20,318.80709292368806
21,685.0063383538618
22,391.95135599991846
23,690.1749674460139
24,439.1553046814228
25,374.5647361299013
26,523.0574237039962
27,212.32511069338963
28,249.07407656739758
29,259.2244204146554
30,1466.7646471850665
31,370.80019535598854
32,934.7713761739211
33,445.0022014870545
34,681.6197595916319
35,279.6280568537454
36,195.90189581009358
37,315.50849267484875
38,1082.2206218491883
39,504.93769801581016
40,493.5951646385965
41,869.8741918605562
42,975.1017074847452
43,926.0752731453804
44,978.7617704439742
45,281.7379994786408
46,1296.4879016071131
47,619.9929688598975
48,611.4720482618366
49,838.0338595867219
50,735.2612477750146
51,408.1425189284258
52,720.4367385567966
53,551.9347546797848
54,902.537134474401
55,608.6584780132555
56,565.7318210090915
57,472.78522018498484
58,557.4164981331911
59,368.461583787822
60,696.9503849368111
61,474.0328065370129
62,992.2172319011812
63,750.8740268836001
64,753.9891035167602
65,448.7094938472931
66,997.9032168486285
67,711.9851489245178
68,320.7530774360516
69,404.96574478594306
70,577.2935296445497
71,529.9879599991835
72,1270.2713389971248
73,1356.1345711293438
74,952.282066569933
75,457.69484073578167
76,701.8125079617041
77,1100.126372876033
78,605.9108369300512
79,815.5430670971758
80,671.5913306469582
81,649.5405445222118
82,1017.5062496086002
83,899.0136812359725
84,956.0990307770196
85,1878.9826449842853
86,1420.1707100324566
87,1236.4148120818284
88,550.0901582077615
89,614.8445330234648
90,929.8065564844655
91,1002.1671595725685
92,748.8532566687896
93,888.3045430714847
94,797.835290915461
95,1379.4167848154225
96,1192.6045071694937
97,710.4619234656294
98,573.7020541285825
99,1160.0052277026714
100,1052.519564165043
101,512.1757368692693
102,895.2739289820263
103,1070.2058774296625
104,1032.0766555137825
105,824.845701167566
106,829.146960479208
107,960.2369702807817
108,1087.8634820588193
109,815.523878574646
110,679.2576556116849
111,668.9791734846353
112,1001.2468354320109
113,384.4512333298172
114,1195.1239781411837
115,854.009084675333
116,542.9552831612833
117,1096.1935324951976
118,705.2991761874199
119,763.738284436903
120,723.9138574137697
121,614.8227630711292
122,766.6963666786085
123,1035.3835454427174
124,770.4417620062989
125,876.7192703332365
126,639.9119344131467
127,1268.5104980424048
128,1117.762644026636
129,799.4732019785121
130,829.5106309644713
131,830.5555475935715
132,753.3718847605169
133,976.0685071357542
134,1023.5694820373488
135,1176.9211597350022
136,1225.959745985002
137,1375.3004130050915
138,1331.6718243785965
139,825.5503094561257
140,686.8889995507028
141,1006.5347394905451
142,843.6966773294018
143,1177.0001450034445
144,1352.9726911860155
145,795.8287326451518
146,814.398401941721
147,940.3964704442205
148,1055.4647679760728
149,942.9913112443593
150,1329.4906314058749
151,1071.8843276787195
152,719.7983952647381
153,881.4811616865181
154,1071.806795781001
155,1702.5255849690968
156,1487.2132960458293
157,1409.312934075638
158,1234.0970980351392
159,1537.2366303312
160,1009.0636224975926
161,1253.9985483648934
162,1091.9781709226802
163,862.5116663294073
164,989.0272061699695
165,771.6935869357935
166,616.8496073816168
167,805.3386605634709
168,987.3165240514269
169,866.7050041558709
170,992.4199966949078
171,1060.8456218200781
172,945.381656985736
173,751.0469090284789
174,827.2267203572846
175,1059.0088569315199
176,826.953115724281
177,519.8912700712531
178,1095.4827363208267
179,1165.5279772412277
180,1376.0262759523605
181,1035.258920107607
182,873.8801121906693
183,901.3948785806218
184,971.527474544123
185,768.4632158955417
186,849.9392689492299
187,475.9229513244939
188,1142.6903314965932
189,877.4204028973094
190,607.0959118569293
191,886.4988895905063
192,1145.859165029807
193,636.6949622775588
194,534.7566002790668
195,775.4915756894555
196,674.8791981362838
197,1037.3926040727576
198,878.2769703489155
199,737.4851685782756
200,1202.833026254986
201,846.3936214288066
202,1137.5646863785462
203,950.5568581363749
204,959.4290778499678
205,1413.032302325159
206,717.8002687471012
207,759.1904629295461
208,664.495907208233
209,915.174212738925
210,941.5567276499569
211,647.4141175681723
212,789.489264689956
213,926.7273760584992
214,743.6108110686621
215,1072.1738928190002
216,761.0644235849035
217,829.7059835602623
218,1107.0173920714255
219,1143.6834987056855
220,958.1745276500267
221,992.150299126587
222,920.1892648212103
223,685.1752332306586
224,985.0669190476042
225,1130.8248060365524
226,1726.7875948570456
227,2004.864710380903
228,966.5398172834409
229,1335.5343260953848
230,1135.593030420324
231,1464.9612966131094
232,1241.2216760442818
233,1118.0567543303825
234,911.60138144164
235,1028.0842261218238
236,711.888620031927
237,1136.4143067338055
238,755.5069302853602
239,1127.6962729540576
240,992.5367788079201
241,621.4673142650228
242,1232.4367947837038
243,990.6074337671548
244,927.6523280038323
245,761.480924935677
246,1161.6550621574831
247,1181.980586912929
248,1287.067647153011
249,1162.685353959879
250,1203.526385782832
251,1474.3223550128412
252,577.0944105413022
253,938.463919922655
254,918.2752118535349
255,1146.230064872962
256,1089.0446172696202
257,741.5436307008001
258,812.0447678093689
259,960.7065126707747
260,1522.3298437069852
261,1006.7584873635589
262,748.7909799194136
263,987.4182928171747
264,784.3786207134956
265,657.8174948902971
266,1232.8563366593025
267,755.830577189009
268,1174.8997406253995
269,1076.8643627410506
270,1581.569488020147
271,1147.3922647617624
272,860.3889619110295
273,1084.9999516574542
274,1301.7670543705572
275,1206.1320468551855
276,1237.5332392796302
277,1124.6170143053687
278,1435.2092931196862
279,1195.0316118610858
280,934.0653957702905
281,704.8860902783695
282,773.6501648945442
283,1079.7680205713814
284,1021.2081856623875
285,794.5177198099606
286,745.0526325694406
287,756.4074474913973
288,969.26114435764
289,940.6027497470327
290,1464.0300217877113
291,1113.8982465135498
292,884.1818053840179
293,1220.6770856283981
294,756.4106647488726
295,898.5953895038674
296,601.8869455486061
297,772.6517024812414
298,414.17793612782657
299,564.0607082561098
300,682.1167739906092
301,868.1196752139614
302,1179.3387891897764
303,537.9690561687886
304,761.2750135268547
305,998.7298076476536
306,1316.9179768572453
307,723.0942316038405
308,679.7964587056213
309,915.9386126578981
310,1229.0791033008927
311,1233.6017650461474
312,904.8214399047386
313,1131.3291742212346
314,1443.7676886417787
315,963.3942250902905
316,883.9711870827422
317,1097.444918151279
318,1268.298519873196
319,993.1570963717201
320,1288.0631098941456
321,1193.4337362028054
322,1342.1863530297994
323,901.5497537484633
324,1465.208715863739
325,1058.5286925708724
326,937.9497081158527
327,465.684237085408
328,854.3941435504231
329,942.3304981657943
330,1214.431078707174
331,1418.2014012976686
332,938.5013937077533
333,1092.6500557317802
334,1591.421174295256
335,1498.0582444892077
336,749.3507244915456
337,920.1853005203122
338,967.529977971499
339,1298.281123187555
340,1364.2071768516635
341,1052.1685226331715
342,1169.2676756618125
343,745.4569921474739
344,1180.7515238278677
345,951.0701900756511
346,1267.1155759799901
347,1220.1292918691051
348,1427.6063523835965
349,887.275882461583
350,838.2009452886886
351,1147.5869618449603
352,1071.6581439818478
353,1601.9648040418888
354,1022.1157882917809
355,1153.8331483477316
356,931.9165561941195
357,1117.1286627182026
358,1117.8192166582849
359,933.9010205297707
360,830.600246228809
361,913.659740516277
362,981.4351362220655
363,1168.7801773585727
364,999.7699553746818
365,1129.9844059524726
366,1219.4325561765777
367,817.9241752864386
