,0
0,-552.8864135010077
1,-526.0961555813518
2,-545.3176633416799
3,-520.3745580544418
4,-506.62118367485
5,-406.23085886056833
6,-371.1633319633745
7,-400.5070308491047
8,-415.2676058899056
9,-105.87464768453168
10,86.23938187064351
11,-80.83567747510409
12,-312.49413599489037
13,-439.8021191515109
14,-377.80814496668523
15,-18.3204860327794
16,-509.41022297794314
17,-222.1459865986438
18,-430.0267335971896
19,-231.8701170945916
20,-372.09450905040137
21,-155.52777299951754
22,-328.5354233107654
23,-152.842513515676
24,-300.70987441179125
25,-339.03343431409155
26,-251.4240763360017
27,-434.8969868404495
28,-413.1120005839551
29,-407.1081201316206
30,306.1207784208278
31,-341.3262807097692
32,-8.0824028880441
33,-297.5837479760876
34,-157.70627669469565
35,-394.9107627866126
36,-444.5895017454057
37,-373.86471451404253
38,79.0739137794427
39,-261.8168127380882
40,-268.7899628236687
41,-46.39192255718484
42,15.755297745315318
43,-13.162994292164228
44,17.72960569240388
45,-393.8029788035866
46,205.5562016366352
47,-194.13375361301263
48,-199.02719497174377
49,-64.81974468359539
50,-125.96380218139001
51,-319.12165310711873
52,-134.61698400992623
53,-234.2288548555241
54,-27.070955330560707
55,-200.76683590009998
56,-225.93154590765755
57,-281.1151999959592
58,-231.07918932400577
59,-342.6289283026978
60,-148.63356081186566
61,-280.1314793862741
62,25.953060889085805
63,-116.736175465045
64,-114.76610795922977
65,-295.43105827679153
66,29.075168010169193
67,-139.6269692399743
68,-370.78364978909417
69,-321.1436079037089
70,-219.16874503538872
71,-247.12490866667332
72,190.1575285125237
73,241.12551037394638
74,2.3121065316569798
75,-289.857901230521
76,-145.74664645161192
77,89.52962326408357
78,-202.29755768823287
79,-78.51518609446714
80,-163.7180487892195
81,-176.53456602236406
82,40.790032096609764
83,-29.241602446593163
84,4.55725249268653
85,549.6661213567114
86,278.8071491512659
87,169.9822338513805
88,-235.4080369292589
89,-197.14114409311804
90,-10.980625595814502
91,31.645750386801296
92,-117.89574950976566
93,-35.555022258428096
94,-88.93014264014226
95,254.31692676478855
96,144.26851807000685
97,-140.67352492675462
98,-221.1835544409533
99,124.81901905360576
100,61.81384708868745
101,-257.7193867816578
102,-31.363104789228487
103,71.86087312857546
104,49.35165609481555
105,-72.94275396248537
106,-70.43211909509546
107,6.882152221744775
108,82.29815897306429
109,-78.50613138873564
110,-158.9623466841399
111,-165.00433854858488
112,31.049008813311502
113,-333.1354292111179
114,145.60156377532059
115,-55.79748974324821
116,-239.5785946726852
117,87.30288072714615
118,-143.65448575374734
119,-109.11191975375937
120,-132.51849477029145
121,-197.15770532112612
122,-107.48475905053562
123,51.289565851627685
124,-105.43684444268939
125,-42.39241595220972
126,-182.21443259762958
127,189.04010750244282
128,100.03816755761403
129,-87.97670421793066
130,-70.38796328660345
131,-69.58301519658897
132,-115.26575747228202
133,16.191368360299748
134,44.43756891874824
135,134.8758106946375
136,163.8180470656124
137,252.40381222477845
138,226.2626588507067
139,-72.65696466151957
140,-154.70736722781277
141,34.26679018751042
142,-61.91741553259931
143,134.96264662665317
144,238.95712874791815
145,-90.1623739113565
146,-79.18227178323946
147,-4.648504461292646
148,63.20441135724303
149,-3.2946022913608886
150,225.350712842637
151,72.87655013602739
152,-135.10176174838
153,-39.52132100242676
154,72.89350341076135
155,445.40128425813975
156,318.1944607137709
157,272.23333367462936
158,168.65223110776174
159,347.7200292407735
160,35.76730780175393
161,180.50303051282054
162,84.81991187564728
163,-50.73075286028006
164,23.99510835056418
165,-104.56772225398845
166,-195.83461584827012
167,-84.50318264885965
168,22.875828048148833
169,-48.37204138020792
170,25.85441243091344
171,66.50540876083107
172,-1.7234909327596597
173,-116.64774160834861
174,-71.14105279631917
175,65.287439064934
176,-71.7654924227565
177,-253.24464811649682
178,86.74158558122645
179,128.12293659439246
180,252.47680600869
181,51.22823535422344
182,-44.076022495445784
183,-27.83612499866365
184,13.602100315266966
185,-106.29627386161525
186,-58.452736499337675
187,-279.10991467966494
188,114.62216883668287
189,-42.1012901771021
190,-201.65358870271245
191,-36.498756251943746
192,116.67899208762867
193,-184.19661127331483
194,-244.40363957365662
195,-102.12386966695391
196,-161.53083720933705
197,52.52079482602085
198,-41.47245098851306
199,-124.69819419247904
200,150.21131824282475
201,-60.341069651352484
202,111.64811689189793
203,1.3662383136978633
204,6.412759976106486
205,274.42729583802407
206,-136.30259542364217
207,-111.8407644584799
208,-167.8219916599371
209,-19.79834605536945
210,-4.0795861612512
211,-178.2918355771742
212,-93.95563474082331
213,-12.86102495986529
214,-121.15290237359085
215,73.05262928342205
216,-110.76847611648532
217,-70.15348267152478
218,93.69280713229324
219,115.31247625105789
220,5.721173003689273
221,25.648997431538533
222,-16.628424853894217
223,-155.77845119223002
224,21.770710434679756
225,107.74481908367477
226,459.69377307212875
227,623.8510117883401
228,10.591642697718214
229,228.53615719760768
230,110.46590096441906
231,304.96551458345306
232,172.92413921143753
233,100.10255618259038
234,-21.672547328853625
235,46.82041070287295
236,-139.4963449785232
237,111.01861660700945
238,-113.81992951681701
239,105.83861685758836
240,25.82843388631477
241,-193.2045197748585
242,167.75068913763835
243,24.91638155483406
244,-12.397765039262595
245,-110.34248772918932
246,126.03228465569833
247,138.00987394010872
248,200.08807780251578
249,126.56093825873671
250,150.58356295116738
251,310.6015323076254
252,-219.29134402233308
253,-5.761631843895145
254,-17.882760816556754
255,116.70634520547344
256,83.03093230053622
257,-122.38902180123955
258,-80.46965186457135
259,7.042857073910284
260,338.92140831874514
261,34.4987203884524
262,-117.88302027893155
263,22.83205606673573
264,-96.89222309655327
265,-171.66961834142626
266,167.97283814144794
267,-113.86002408690518
268,133.80309051478253
269,75.96854595777972
270,374.00125787793735
271,117.45363790569888
272,-52.0011947811218
273,80.4614618803256
274,208.6664711970443
275,152.0053486296145
276,170.8209518791802
277,104.00446777675052
278,287.57332653109097
279,145.64097061880432
280,-8.574596632957991
281,-143.62692336145994
282,-103.16898358317894
283,77.87345385416756
284,43.14559907024403
285,-90.87966092998926
286,-120.40703608124232
287,-113.16580285145346
288,12.581727035673396
289,-4.477538212313789
