,0
369,1065.7442981660543
370,694.8193284672478
371,1067.9520418782802
372,769.3541368306618
373,791.6145958365738
374,546.7044878386058
375,1036.5985228004488
376,1029.3940126239868
377,941.1956080131788
378,766.9981412190867
379,733.9645068273668
380,744.1793487347899
381,672.9985635516564
382,1375.7346123646976
383,541.1028311282423
384,880.356552690338
385,736.0735413736821
386,769.7016898212477
387,601.7008960510306
388,736.5686858184895
389,1135.0644384921684
390,669.3395142366105
391,752.7781460261699
392,947.3785813487682
393,1198.4860163984376
394,546.869059550547
395,1020.1191089137102
396,905.1549989247253
397,725.8398808503644
398,736.6423881120094
399,1167.1980463298646
400,817.4337170156575
401,729.8513517708625
402,1400.141206043644
403,529.8186722967858
404,540.7401030994553
405,809.6617818978733
406,617.5425649194842
407,868.0814277353999
408,702.8537683212769
409,701.3765560512877
410,727.0772900894389
411,515.0620955615512
412,658.2640711645748
413,626.8984642177654
414,657.2968187294955
415,509.445549081516
416,517.9994744242576
417,504.57644363695954
418,759.5477777744934
419,1030.3023101433757
420,658.7027111214343
421,638.0039010916952
422,358.0345191926334
423,808.8681250133992
424,731.7906739880793
425,938.8064965486053
426,1544.9472717886115
427,587.9758827334489
428,1103.301156826017
429,546.4678856682721
430,683.7344318770269
431,920.8240037145238
432,820.176009823067
433,913.6373805462772
434,141.21528771193556
435,829.7506456545879
436,475.35759413490706
437,153.47535087715752
438,1075.139083959669
439,722.4900423818364
440,864.3727166886953
441,981.5568037731871
442,544.1130645547363
443,1055.4202228182144
444,1030.236849086965
445,1274.6236338093172
446,1763.5115276736358
447,1037.1170778729647
448,1074.5580623408077
449,403.4408010773381
450,1509.4744885113284
451,738.1908145627916
452,896.4441943950204
453,1313.0622284779442
454,1218.841744409522
455,923.5364779425189
456,1080.0575235754916
457,1526.7718504668526
458,1445.7278275448132
459,1355.644717780013
460,871.1123164326383
461,662.1433931577345
462,1211.879903673292
463,1567.5038266105848
464,891.4582716502888
465,1256.7679683107167
466,1094.5381335150792
467,830.9813403712507
468,739.9424741017584
469,1010.7658488364823
470,903.2299076945311
471,1242.7678567633473
472,974.5181679738074
473,1141.7265042672689
474,765.6708032390637
475,998.898934292048
476,1066.2956081790821
477,1283.1992516196617
478,1156.4138572975996
479,930.8989359101984
480,738.1343002598837
481,1065.4105607062938
482,737.8988111191247
483,951.0689646588798
484,749.12398028993
485,1119.4231891389302
486,1002.5821458721099
487,804.2937911239509
488,953.2000153806173
489,929.2435726014878
490,1111.0137460168726
491,774.2693444394561
492,1030.4743112916256
493,1043.3973004341694
494,662.8797687066406
495,656.1820150873583
496,1029.7204546095504
497,948.1510283675609
498,634.2768851749747
499,588.0123791314736
500,1357.6074516101355
501,978.1231923655672
502,1123.828278456791
503,847.3231915898086
504,1219.585295146947
505,840.1942363054382
506,981.4039760648088
507,849.522768511851
508,808.0530498554843
509,704.1964107549408
510,833.3282673406804
511,978.1691617500234
512,779.8624415774909
513,940.0380676172435
514,1011.8377888310977
515,818.573878754081
516,1109.231101169971
517,1110.634351327461
518,705.1605187746102
519,1217.4233778487815
520,855.5567660421381
521,1154.5971063662619
522,1063.5286646856619
523,856.5455188361752
524,868.1397492496689
525,1133.439318653172
526,1108.8989051782048
527,1247.5115571334966
528,946.3457035017832
529,972.6492606457656
530,938.8496673217443
531,1251.5028952447665
532,799.5310867133143
533,1040.8418509344222
534,1294.1697834581723
535,1059.1515330986333
536,821.7250233087555
537,1060.9528801627107
538,923.7282583297476
539,1305.0083177454226
540,1107.123206940948
541,1060.1016139786527
542,1168.8072889385505
543,1217.9822152600652
544,1269.2266975392192
545,876.1248835663241
546,821.7073477005159
547,989.6163048310176
548,1269.8816904609955
549,867.8398897543758
550,1157.4812454884268
551,981.4281714897579
552,1102.9779523938835
553,989.4046520215142
554,759.2078280606105
555,751.2307820660154
556,556.4722210183162
557,614.6819941710248
558,1013.7648629723861
559,1751.7699356713742
560,763.2205151289606
561,485.5661205226954
562,1189.248116451717
563,709.2242689647794
564,931.8800973151441
565,1153.1089169073007
566,712.0405321686858
567,751.8804940074292
568,618.8630050179596
569,536.7944209694531
570,673.2340143417061
571,516.4674047346814
572,706.456308596112
573,1321.8217528860437
574,851.2973632559765
575,689.8514263829728
576,847.008627422105
577,991.1056429965879
578,1637.6939905119584
579,1242.6997203010205
580,1479.9336405876352
