,0,1,2,3,4,5,6,7,8,9
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
1,86.01755323314296,0.0,6.277377073313592,225.34712803967577,0.0,0.0,0.0,0.0,0.0,700.7475192134227
2,0.0,0.0,0.0,4.520243184221584,0.0,0.0,0.0,0.0,0.0,1067.186512911057
3,196.85755132575252,855.6909656035116,5.60563668039226,11.531576769536885,0.0,0.0,0.0,0.0,0.0,0.0
4,235.48155348462615,35.5670562625254,25.997923806387757,726.4662419974052,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,27.97935088296819,976.3503054886478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,1016.9079077721444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,381.5228762904185,0.0,639.1909741890571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,970.2774863831828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,407.30647739500876,0.0,565.5954119415347,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,327.4755234371022,631.4797326130084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,445.1799848146033,336.4685465101959,190.67843260197117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,1035.6492939522072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,1034.7181407408616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,365.52075803463345,0.0,668.5669975593142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,425.209554082137,64.99963075312638,549.1497601696858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,547.0178796685469,0.0,489.2663970408827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,690.4284642596555,360.1691749393711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,1049.3424977441482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,310.5428652467858,465.65863898108205,272.5077613657081,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,464.3459828026711,364.2333642858209,231.1096177319175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,567.5017866509585,451.0941395532235,52.76983960927964,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,1077.998173790879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,878.254850770529,228.9709026449943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,612.832580434447,0.0,484.3343084302612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,763.3332547757136,336.21188835160194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,1091.8702102667658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,32.04874363276972,1058.8397651462437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,833.0599006679323,0.0,245.91017185775283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,594.572872609316,101.87102438743709,384.2264388793907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,548.259330300703,476.6880707505077,49.11855689477932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,677.6481075234265,325.61992679232145,84.90038735950452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,602.7395781495154,369.0471473108015,111.57194743749007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,705.607087130949,307.14956724891186,64.7715577472888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,917.4902887356693,155.1912669184287,34.37646767848461,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,1110.195620122291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,743.4527961662893,16.631536399658998,349.8558197621933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,1112.1815110620946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,1020.3965734222787,91.80435143948264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,1109.7431114771719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,653.5211962726125,44.930867844083586,410.94614465912014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,823.2035397522303,259.25038980194495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,846.7233185035903,177.22078312029183,69.55763821924343,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,865.384475117674,0.0,236.3483401014745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,754.5945900802049,82.47868141730872,257.02514744522506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
